date,data,cols
4164,.,channel1
4165,.,channel1
4166,.,channel1
4167,.,channel1
4168,.,channel1
4169,.,channel1
4170,.,channel1
4171,.,channel1
4172,.,channel1
4173,.,channel1
4174,.,channel1
4175,.,channel1
4176,.,channel1
4177,.,channel1
4178,.,channel1
4179,.,channel1
4180,.,channel1
4181,.,channel1
4182,.,channel1
4183,.,channel1
4184,.,channel1
4185,.,channel1
4186,.,channel1
4187,.,channel1
4188,.,channel1
4189,.,channel1
4190,.,channel1
4191,.,channel1
4192,.,channel1
4193,.,channel1
4194,.,channel1
4195,.,channel1
4196,.,channel1
4197,.,channel1
4198,.,channel1
4199,.,channel1
4200,.,channel1
4201,.,channel1
4202,.,channel1
4203,.,channel1
4204,.,channel1
4205,.,channel1
4206,.,channel1
4207,.,channel1
4208,.,channel1
4209,.,channel1
4210,.,channel1
4211,.,channel1
4212,.,channel1
4213,.,channel1
4214,.,channel1
4215,.,channel1
4216,.,channel1
4217,service=ts-order-service level=INFO event=exception count=1 sample=Closed connection [connectionId{localValue:<num> serverValue:<num>}] to ts-order-mongo:<num> because there was a sock...; service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4218,.,channel1
4219,.,channel1
4220,.,channel1
4221,.,channel1
4222,.,channel1
4223,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4224,.,channel1
4225,.,channel1
4226,.,channel1
4227,.,channel1
4228,.,channel1
4229,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4230,.,channel1
4231,.,channel1
4232,.,channel1
4233,.,channel1
4234,.,channel1
4235,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4236,.,channel1
4237,.,channel1
4238,.,channel1
4239,.,channel1
4240,.,channel1
4241,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4242,.,channel1
4243,.,channel1
4244,.,channel1
4245,.,channel1
4246,.,channel1
4247,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4248,.,channel1
4249,.,channel1
4250,.,channel1
4251,.,channel1
4252,.,channel1
4253,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4254,.,channel1
4255,.,channel1
4256,.,channel1
4257,.,channel1
4258,.,channel1
4259,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4260,.,channel1
4261,.,channel1
4262,.,channel1
4263,.,channel1
4264,.,channel1
4265,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4266,.,channel1
4267,.,channel1
4268,.,channel1
4269,.,channel1
4270,.,channel1
4271,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4272,.,channel1
4273,.,channel1
4274,.,channel1
4275,.,channel1
4276,.,channel1
4277,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4278,.,channel1
4279,.,channel1
4280,.,channel1
4281,.,channel1
4282,.,channel1
4283,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id; service=ts-ticketinfo-service level=INFO event=exception count=1 sample=I/O exception (java.net.SocketException) caught when processing request to {}-><url> Connection reset; service=ts-ticketinfo-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>,channel1
4284,service=ts-basic-service level=INFO event=normal_activity count=1,channel1
4285,service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1; service=ts-ticketinfo-service level=INFO event=normal_activity count=1,channel1
4286,service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-travel-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4287,service=ts-travel-service level=INFO event=normal_activity count=23; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=1,channel1
4288,.,channel1
4289,.,channel1
4290,.,channel1
4291,.,channel1
4292,.,channel1
4293,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4294,.,channel1
4295,service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4296,service=ts-ticketinfo-service level=INFO event=normal_activity count=1,channel1
4297,service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-travel-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4298,service=ts-travel-service level=INFO event=normal_activity count=23; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=1,channel1
4299,.,channel1
4300,.,channel1
4301,.,channel1
4302,.,channel1
4303,.,channel1
4304,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4305,service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4306,service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-travel-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4307,service=ts-travel-service level=INFO event=normal_activity count=23; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=2,channel1
4308,.,channel1
4309,.,channel1
4310,.,channel1
4311,.,channel1
4312,.,channel1
4313,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4314,service=ts-basic-service level=INFO event=normal_activity count=1,channel1
4315,service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4316,service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-travel-service level=INFO event=normal_activity count=2; service=ts-basic-service level=INFO event=normal_activity count=1,channel1
4317,service=ts-travel-service level=INFO event=normal_activity count=23; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4318,.,channel1
4319,.,channel1
4320,.,channel1
4321,.,channel1
4322,.,channel1
4323,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4324,service=ts-basic-service level=INFO event=normal_activity count=1,channel1
4325,service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1; service=ts-ticketinfo-service level=INFO event=normal_activity count=1,channel1
4326,service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-travel-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1; service=ts-ticketinfo-service level=INFO event=normal_activity count=1,channel1
4327,service=ts-travel-service level=INFO event=normal_activity count=23; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=2,channel1
4328,.,channel1
4329,.,channel1
4330,.,channel1
4331,.,channel1
4332,.,channel1
4333,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id; service=ts-ticketinfo-service level=INFO event=exception count=1 sample=I/O exception (org.apache.http.NoHttpResponseException) caught when processing request to {}-><url> The target server...; service=ts-ticketinfo-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>,channel1
4334,service=ts-basic-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=1,channel1
4335,service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-travel-service level=INFO event=normal_activity count=4; service=ts-ticketinfo-service level=INFO event=normal_activity count=3; service=ts-station-service level=INFO event=normal_activity count=2,channel1
4336,service=ts-travel-service level=INFO event=normal_activity count=47; service=ts-route-service level=INFO event=normal_activity count=20; service=ts-auth-service level=INFO event=normal_activity count=6; service=ts-verification-code-service level=INFO event=normal_activity count=5; service=ts-assurance-service level=INFO event=normal_activity count=4; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4337,service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-travel-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4338,service=ts-travel-service level=INFO event=normal_activity count=23; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=2,channel1
4339,.,channel1
4340,.,channel1
4341,.,channel1
4342,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4343,.,channel1
4344,service=ts-travel-service level=INFO event=normal_activity count=25; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4345,.,channel1
4346,.,channel1
4347,.,channel1
4348,.,channel1
4349,.,channel1
4350,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4351,.,channel1
4352,.,channel1
4353,.,channel1
4354,.,channel1
4355,.,channel1
4356,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id; service=ts-ticketinfo-service level=INFO event=exception count=1 sample=I/O exception (java.net.SocketException) caught when processing request to {}-><url> Connection reset; service=ts-ticketinfo-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>,channel1
4357,.,channel1
4358,service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4359,.,channel1
4360,service=ts-travel-service level=INFO event=normal_activity count=25; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4361,.,channel1
4362,.,channel1
4363,.,channel1
4364,.,channel1
4365,.,channel1
4366,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4367,service=ts-travel-service level=INFO event=normal_activity count=25; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-ticketinfo-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4368,.,channel1
4369,.,channel1
4370,.,channel1
4371,.,channel1
4372,.,channel1
4373,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4374,.,channel1
4375,.,channel1
4376,.,channel1
4377,service=ts-basic-service level=INFO event=normal_activity count=1; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4378,.,channel1
4379,service=ts-assurance-service level=INFO event=normal_activity count=2,channel1
4380,service=ts-travel-service level=INFO event=normal_activity count=25; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=4; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4381,.,channel1
4382,.,channel1
4383,.,channel1
4384,.,channel1
4385,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4386,.,channel1
4387,service=ts-travel-service level=INFO event=normal_activity count=23; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4388,.,channel1
4389,.,channel1
4390,.,channel1
4391,.,channel1
4392,.,channel1
4393,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4394,.,channel1
4395,.,channel1
4396,.,channel1
4397,.,channel1
4398,.,channel1
4399,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4400,service=ts-travel-service level=INFO event=normal_activity count=23; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4401,.,channel1
4402,.,channel1
4403,.,channel1
4404,.,channel1
4405,.,channel1
4406,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4407,service=ts-basic-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4408,service=ts-travel-service level=INFO event=normal_activity count=25; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
4409,.,channel1
4410,.,channel1
4411,.,channel1
4412,.,channel1
4413,.,channel1
4414,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4415,service=ts-basic-service level=INFO event=normal_activity count=1,channel1
4416,service=ts-travel-service level=INFO event=normal_activity count=25; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
4417,.,channel1
4418,.,channel1
4419,.,channel1
4420,.,channel1
4421,.,channel1
4422,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4423,.,channel1
4424,.,channel1
4425,.,channel1
4426,.,channel1
4427,.,channel1
4428,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4429,.,channel1
4430,.,channel1
4431,.,channel1
4432,.,channel1
4433,.,channel1
4434,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4435,.,channel1
4436,.,channel1
4437,.,channel1
4438,.,channel1
4439,.,channel1
4440,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4441,.,channel1
4442,.,channel1
4443,.,channel1
4444,.,channel1
4445,.,channel1
4446,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4447,.,channel1
4448,.,channel1
4449,.,channel1
4450,.,channel1
4451,.,channel1
4452,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4453,.,channel1
4454,.,channel1
4455,.,channel1
4456,.,channel1
4457,.,channel1
4458,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4459,.,channel1
4460,.,channel1
4461,.,channel1
4462,.,channel1
4463,.,channel1
4464,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4465,.,channel1
4466,.,channel1
4467,.,channel1
4468,.,channel1
4469,.,channel1
4470,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4471,.,channel1
4472,.,channel1
4473,.,channel1
4474,.,channel1
4475,.,channel1
4476,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4477,.,channel1
4478,.,channel1
4479,.,channel1
4480,.,channel1
4481,.,channel1
4482,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4483,.,channel1
4484,.,channel1
4485,.,channel1
4486,.,channel1
4487,.,channel1
4488,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4489,.,channel1
4490,.,channel1
4491,.,channel1
4492,.,channel1
4493,.,channel1
4494,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4495,.,channel1
4496,.,channel1
4497,.,channel1
4498,.,channel1
4499,.,channel1
4500,service=ts-security-service level=INFO event=exception count=1 sample=I/O exception (java.net.SocketException) caught when processing request to {}-><url> Connection reset; service=ts-security-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>,channel1
4501,service=ts-order-other-service level=INFO event=normal_activity count=2,channel1
4502,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4503,.,channel1
4504,.,channel1
4505,.,channel1
4506,.,channel1
4507,.,channel1
4508,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-service level=INFO event=normal_activity count=2; service=ts-order-other-service level=INFO event=normal_activity count=1,channel1
4509,service=ts-order-other-service level=INFO event=normal_activity count=1; service=ts-security-service level=INFO event=normal_activity count=1,channel1
4510,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4511,.,channel1
4512,.,channel1
4513,.,channel1
4514,.,channel1
4515,.,channel1
4516,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
4517,service=ts-security-service level=INFO event=normal_activity count=1,channel1
4518,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4519,.,channel1
4520,.,channel1
4521,.,channel1
4522,.,channel1
4523,.,channel1
4524,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
4525,service=ts-security-service level=INFO event=normal_activity count=1,channel1
4526,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4527,.,channel1
4528,.,channel1
4529,.,channel1
4530,.,channel1
4531,.,channel1
4532,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
4533,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4534,.,channel1
4535,.,channel1
4536,.,channel1
4537,.,channel1
4538,.,channel1
4539,service=ts-security-service level=INFO event=exception count=1 sample=I/O exception (org.apache.http.NoHttpResponseException) caught when processing request to {}-><url> The target server...; service=ts-security-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>,channel1
4540,service=ts-order-other-service level=INFO event=normal_activity count=2,channel1
4541,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4542,.,channel1
4543,.,channel1
4544,.,channel1
4545,.,channel1
4546,.,channel1
4547,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-service level=INFO event=normal_activity count=2,channel1
4548,service=ts-order-other-service level=INFO event=normal_activity count=2,channel1
4549,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4550,.,channel1
4551,.,channel1
4552,.,channel1
4553,.,channel1
4554,.,channel1
4555,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-service level=INFO event=normal_activity count=2,channel1
4556,service=ts-order-other-service level=INFO event=normal_activity count=1,channel1
4557,service=ts-order-other-service level=INFO event=normal_activity count=1; service=ts-security-service level=INFO event=normal_activity count=1,channel1
4558,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4559,.,channel1
4560,.,channel1
4561,.,channel1
4562,.,channel1
4563,.,channel1
4564,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4565,.,channel1
4566,.,channel1
4567,.,channel1
4568,.,channel1
4569,.,channel1
4570,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-service level=INFO event=normal_activity count=2; service=ts-order-other-service level=INFO event=normal_activity count=1,channel1
4571,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4572,.,channel1
4573,.,channel1
4574,.,channel1
4575,.,channel1
4576,.,channel1
4577,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-service level=INFO event=normal_activity count=2; service=ts-order-other-service level=INFO event=normal_activity count=1,channel1
4578,.,channel1
4579,service=ts-order-other-service level=INFO event=normal_activity count=1,channel1
4580,.,channel1
4581,.,channel1
4582,.,channel1
4583,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-auth-service level=INFO event=normal_activity count=6; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-order-service level=INFO event=normal_activity count=6; service=ts-verification-code-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=3,channel1
4584,.,channel1
4585,.,channel1
4586,service=ts-order-other-service level=INFO event=exception count=1 sample=Exception in monitor thread while connecting to server ts-order-other-mongo:<num>,channel1
4587,service=ts-order-other-service level=INFO event=normal_activity count=2,channel1
4588,.,channel1
4589,service=ts-order-other-service level=INFO event=exception count=1 sample=Closed connection [connectionId{localValue:<num> serverValue:<num>}] to ts-order-other-mongo:<num> because there was...; service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4590,.,channel1
4591,.,channel1
4592,.,channel1
4593,.,channel1
4594,.,channel1
4595,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-service level=INFO event=normal_activity count=2,channel1
4596,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id; service=ts-security-service level=INFO event=exception count=1 sample=I/O exception (java.net.SocketException) caught when processing request to {}-><url> Connection reset; service=ts-security-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>,channel1
4597,.,channel1
4598,.,channel1
4599,.,channel1
4600,.,channel1
4601,.,channel1
4602,service=ts-security-service level=INFO event=normal_activity count=6; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=3; service=ts-order-service level=INFO event=normal_activity count=2,channel1
4603,.,channel1
4604,.,channel1
4605,.,channel1
4606,.,channel1
4607,.,channel1
4608,service=ts-order-other-service level=INFO event=exception count=1 sample=Exception in monitor thread while connecting to server ts-order-other-mongo:<num>,channel1
4609,service=ts-order-other-service level=INFO event=normal_activity count=2,channel1
4610,.,channel1
4611,.,channel1
4612,.,channel1
4613,.,channel1
4614,service=ts-order-other-service level=INFO event=exception count=1 sample=Closed connection [connectionId{localValue:<num> serverValue:<num>}] to ts-order-other-mongo:<num> because there was...,channel1
4615,service=ts-order-other-service level=ERROR event=exception count=1 sample=Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed;...; service=ts-preserve-service level=ERROR event=exception count=1 sample=Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed;...; service=ts-security-service level=ERROR event=exception count=1 sample=Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed;...; service=ts-order-other-service level=INFO event=exception count=1 sample=Closed connection [connectionId{localValue:<num>}] to ts-order-other-mongo:<num> because there was a socket ex...,channel1
4616,.,channel1
4617,.,channel1
4618,.,channel1
4619,.,channel1
4620,.,channel1
4621,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4622,.,channel1
4623,.,channel1
4624,.,channel1
4625,.,channel1
4626,.,channel1
4627,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4628,.,channel1
4629,.,channel1
4630,.,channel1
4631,.,channel1
4632,.,channel1
4633,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4634,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id; service=ts-security-service level=INFO event=exception count=1 sample=I/O exception (java.net.SocketException) caught when processing request to {}-><url> Connection reset; service=ts-security-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>,channel1
4635,.,channel1
4636,.,channel1
4637,.,channel1
4638,.,channel1
4639,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4640,.,channel1
4641,.,channel1
4642,.,channel1
4643,.,channel1
4644,.,channel1
4645,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4646,.,channel1
4647,.,channel1
4648,.,channel1
4649,.,channel1
4650,.,channel1
4651,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
4652,.,channel1
4653,.,channel1
4654,.,channel1
4655,.,channel1
4656,.,channel1
